"Symbol","Type","Date","Profit","ProfitPerc","BuyDate","BP","SP","SD","BD","ClosingPrice","date_diff"
"HDFCBANK.NS","B","17427","0","0","17427","-1","-1",2017-09-18,2017-09-18,1860.449951,0
"HDFCBANK.NS","S","17519","24.0500489999999","0.0129270067098945","17427","1860.449951","1884.5",2017-12-19,2017-09-18,1884.5,92
"HDFCBANK.NS","B","17519","0","0","17519","-1","-1",2017-12-19,2017-12-19,1884.5,0
"HAVELLS.NS","B","17172","0","0","17172","-1","-1",2017-01-06,2017-01-06,360.799988,0
"HAVELLS.NS","S","17175","3.90002400000003","0.0108093795169418","17172","360.799988","364.700012",2017-01-09,2017-01-06,364.700012,3
"HAVELLS.NS","B","17175","0","0","17175","-1","-1",2017-01-09,2017-01-09,364.700012,0
"HAVELLS.NS","S","17177","5.75","0.0157663828099901","17175","364.700012","370.450012",2017-01-11,2017-01-09,370.450012,2
"HAVELLS.NS","B","17190","0","0","17190","-1","-1",2017-01-24,2017-01-24,412.799988,0
"HAVELLS.NS","S","17191","11.050018","0.0267684552355172","17190","412.799988","423.850006",2017-01-25,2017-01-24,423.850006,1
"HAVELLS.NS","B","17191","0","0","17191","-1","-1",2017-01-25,2017-01-25,423.850006,0
"HAVELLS.NS","S","17203","11.149994","0.0263064618194201","17191","423.850006","435",2017-02-06,2017-01-25,435,12
"HAVELLS.NS","B","17228","0","0","17228","-1","-1",2017-03-03,2017-03-03,422.049988,0
"HAVELLS.NS","S","17240","10.350006","0.0245231756765268","17228","422.049988","432.399994",2017-03-15,2017-03-03,432.399994,12
"HAVELLS.NS","B","17240","0","0","17240","-1","-1",2017-03-15,2017-03-15,432.399994,0
"HAVELLS.NS","S","17242","10.300018","0.023820578498898","17240","432.399994","442.700012",2017-03-17,2017-03-15,442.700012,2
"HAVELLS.NS","B","17242","0","0","17242","-1","-1",2017-03-17,2017-03-17,442.700012,0
"HAVELLS.NS","S","17245","4.84997599999997","0.010955445829082","17242","442.700012","447.549988",2017-03-20,2017-03-17,447.549988,3
"HAVELLS.NS","B","17245","0","0","17245","-1","-1",2017-03-20,2017-03-20,447.549988,0
"HAVELLS.NS","S","17248","5.95001200000002","0.0132946311239763","17245","447.549988","453.5",2017-03-23,2017-03-20,453.5,3
"HAVELLS.NS","B","17248","0","0","17248","-1","-1",2017-03-23,2017-03-23,453.5,0
"HAVELLS.NS","S","17254","7.35000600000001","0.0162072899669239","17248","453.5","460.850006",2017-03-29,2017-03-23,460.850006,6
"HAVELLS.NS","B","17295","0","0","17295","-1","-1",2017-05-09,2017-05-09,493.649994,0
"HAVELLS.NS","S","17296","8.5","0.0172186774097277","17295","493.649994","502.149994",2017-05-10,2017-05-09,502.149994,1
"HAVELLS.NS","B","17296","0","0","17296","-1","-1",2017-05-10,2017-05-10,502.149994,0
"HAVELLS.NS","S","17297","10.949982","0.021806197611943","17296","502.149994","513.099976",2017-05-11,2017-05-10,513.099976,1
"HAVELLS.NS","B","17297","0","0","17297","-1","-1",2017-05-11,2017-05-11,513.099976,0
"HAVELLS.NS","S","17449","20.150024","0.0392711458633941","17297","513.099976","533.25",2017-10-10,2017-05-11,533.25,152
"HAVELLS.NS","B","17449","0","0","17449","-1","-1",2017-10-10,2017-10-10,533.25,0
"HAVELLS.NS","S","17452","7.84997599999997","0.0147210051570557","17449","533.25","541.099976",2017-10-13,2017-10-10,541.099976,3
"HAVELLS.NS","B","17452","0","0","17452","-1","-1",2017-10-13,2017-10-13,541.099976,0
"HAVELLS.NS","S","17456","7.25","0.0133986330097342","17452","541.099976","548.349976",2017-10-17,2017-10-13,548.349976,4
"HAVELLS.NS","B","17456","0","0","17456","-1","-1",2017-10-17,2017-10-17,548.349976,0
"HAVELLS.NS","S","17515","7.75","0.014133309636545","17456","548.349976","556.099976",2017-12-15,2017-10-17,556.099976,59
"BERGEPAINT.NS","B","17203","0","0","17203","-1","-1",2017-02-06,2017-02-06,219.899994,0
"BERGEPAINT.NS","S","17205","3","0.013642565174422","17203","219.899994","222.899994",2017-02-08,2017-02-06,222.899994,2
"BERGEPAINT.NS","B","17242","0","0","17242","-1","-1",2017-03-17,2017-03-17,231.899994,0
"BERGEPAINT.NS","S","17254","3.050003","0.0131522340617223","17242","231.899994","234.949997",2017-03-29,2017-03-17,234.949997,12
"BERGEPAINT.NS","B","17259","0","0","17259","-1","-1",2017-04-03,2017-04-03,248.300003,0
"BERGEPAINT.NS","S","17281","8.800003","0.0354410104457389","17259","248.300003","257.100006",2017-04-25,2017-04-03,257.100006,22
"BERGEPAINT.NS","B","17281","0","0","17281","-1","-1",2017-04-25,2017-04-25,257.100006,0
"BERGEPAINT.NS","S","17283","4.25","0.0165305324808122","17281","257.100006","261.350006",2017-04-27,2017-04-25,261.350006,2
"BERGEPAINT.NS","B","17283","0","0","17283","-1","-1",2017-04-27,2017-04-27,261.350006,0
"BERGEPAINT.NS","S","17420","5.25","0.0200880041303691","17283","261.350006","266.600006",2017-09-11,2017-04-27,266.600006,137
"BERGEPAINT.NS","B","17444","0","0","17444","-1","-1",2017-10-05,2017-10-05,256.25,0
"BERGEPAINT.NS","S","17448","4.64999399999999","0.0181463180487805","17444","256.25","260.899994",2017-10-09,2017-10-05,260.899994,4
"BERGEPAINT.NS","B","17448","0","0","17448","-1","-1",2017-10-09,2017-10-09,260.899994,0
"BERGEPAINT.NS","S","17455","5.39999399999999","0.0206975627603885","17448","260.899994","266.299988",2017-10-16,2017-10-09,266.299988,7
"BERGEPAINT.NS","B","17487","0","0","17487","-1","-1",2017-11-17,2017-11-17,256.100006,0
"BERGEPAINT.NS","S","17497","5.29998799999998","0.0206949936580633","17487","256.100006","261.399994",2017-11-27,2017-11-17,261.399994,10
"BERGEPAINT.NS","B","17497","0","0","17497","-1","-1",2017-11-27,2017-11-27,261.399994,0
"BERGEPAINT.NS","S","17529","12.350006","0.0472456246498613","17497","261.399994","273.75",2017-12-29,2017-11-27,273.75,32
"PIDILITIND.NS","B","17172","0","0","17172","-1","-1",2017-01-06,2017-01-06,614.700012,0
"PIDILITIND.NS","S","17176","16.700012","0.0271677430844104","17172","614.700012","631.400024",2017-01-10,2017-01-06,631.400024,4
"PIDILITIND.NS","B","17176","0","0","17176","-1","-1",2017-01-10,2017-01-10,631.400024,0
"PIDILITIND.NS","S","17179","8.89996399999995","0.0140956028851845","17176","631.400024","640.299988",2017-01-13,2017-01-10,640.299988,3
"PIDILITIND.NS","B","17179","0","0","17179","-1","-1",2017-01-13,2017-01-13,640.299988,0
"PIDILITIND.NS","S","17190","16.150024","0.0252225898839155","17179","640.299988","656.450012",2017-01-24,2017-01-13,656.450012,11
"PIDILITIND.NS","B","17219","0","0","17219","-1","-1",2017-02-22,2017-02-22,695.799988,0
"PIDILITIND.NS","S","17259","7.15002400000003","0.0102759760323538","17219","695.799988","702.950012",2017-04-03,2017-02-22,702.950012,40
"PIDILITIND.NS","B","17261","0","0","17261","-1","-1",2017-04-05,2017-04-05,713.950012,0
"PIDILITIND.NS","S","17281","13.200012","0.018488706181295","17261","713.950012","727.150024",2017-04-25,2017-04-05,727.150024,20
"PIDILITIND.NS","B","17294","0","0","17294","-1","-1",2017-05-08,2017-05-08,743.849976,0
"PIDILITIND.NS","S","17297","14.650024","0.0196948638471154","17294","743.849976","758.5",2017-05-11,2017-05-08,758.5,3
"PIDILITIND.NS","B","17316","0","0","17316","-1","-1",2017-05-30,2017-05-30,765.900024,0
"PIDILITIND.NS","S","17319","25.649964","0.0334899636979251","17316","765.900024","791.549988",2017-06-02,2017-05-30,791.549988,3
"PIDILITIND.NS","B","17319","0","0","17319","-1","-1",2017-06-02,2017-06-02,791.549988,0
"PIDILITIND.NS","S","17324","9.70001200000002","0.01225445284196","17319","791.549988","801.25",2017-06-07,2017-06-02,801.25,5
"PIDILITIND.NS","B","17324","0","0","17324","-1","-1",2017-06-07,2017-06-07,801.25,0
"PIDILITIND.NS","S","17330","12.849976","0.0160374115444617","17324","801.25","814.099976",2017-06-13,2017-06-07,814.099976,6
"PIDILITIND.NS","B","17352","0","0","17352","-1","-1",2017-07-05,2017-07-05,828.150024,0
"PIDILITIND.NS","S","17410","15.599976","0.0188371376536964","17352","828.150024","843.75",2017-09-01,2017-07-05,843.75,58
"PIDILITIND.NS","B","17444","0","0","17444","-1","-1",2017-10-05,2017-10-05,794.650024,0
"PIDILITIND.NS","S","17448","10.899964","0.0137166849188945","17444","794.650024","805.549988",2017-10-09,2017-10-05,805.549988,4
"PIDILITIND.NS","B","17448","0","0","17448","-1","-1",2017-10-09,2017-10-09,805.549988,0
"PIDILITIND.NS","S","17480","15.549988","0.0193035667949138","17448","805.549988","821.099976",2017-11-10,2017-10-09,821.099976,32
"PIDILITIND.NS","B","17483","0","0","17483","-1","-1",2017-11-13,2017-11-13,829.150024,0
"PIDILITIND.NS","S","17490","19.899964","0.024000438309099","17483","829.150024","849.049988",2017-11-20,2017-11-13,849.049988,7
"PIDILITIND.NS","B","17512","0","0","17512","-1","-1",2017-12-12,2017-12-12,893.200012,0
"PIDILITIND.NS","S","17521","31.25","0.03498656468894","17512","893.200012","924.450012",2017-12-21,2017-12-12,924.450012,9
"PIDILITIND.NS","B","17521","0","0","17521","-1","-1",2017-12-21,2017-12-21,924.450012,0
"PIDILITIND.NS","S","17522","20.099976","0.0217426315529108","17521","924.450012","944.549988",2017-12-22,2017-12-21,944.549988,1
"PIDILITIND.NS","B","17522","0","0","17522","-1","-1",2017-12-22,2017-12-22,944.549988,0
"ASIANPAINT.NS","B","17172","0","0","17172","-1","-1",2017-01-06,2017-01-06,929.5,0
"ASIANPAINT.NS","S","17183","30.650024","0.0329747434104357","17172","929.5","960.150024",2017-01-17,2017-01-06,960.150024,11
"ASIANPAINT.NS","B","17220","0","0","17220","-1","-1",2017-02-23,2017-02-23,1009,0
"ASIANPAINT.NS","S","17225","15.1999510000001","0.0150643716551041","17220","1009","1024.199951",2017-02-28,2017-02-23,1024.199951,5
"ASIANPAINT.NS","B","17225","0","0","17225","-1","-1",2017-02-28,2017-02-28,1024.199951,0
"ASIANPAINT.NS","S","17239","47.200073","0.0460848225523885","17225","1024.199951","1071.400024",2017-03-14,2017-02-28,1071.400024,14
"ASIANPAINT.NS","B","17242","0","0","17242","-1","-1",2017-03-17,2017-03-17,1079.449951,0
"ASIANPAINT.NS","S","17281","18.450073","0.0170921060146493","17242","1079.449951","1097.900024",2017-04-25,2017-03-17,1097.900024,39
"ASIANPAINT.NS","B","17281","0","0","17281","-1","-1",2017-04-25,2017-04-25,1097.900024,0
"ASIANPAINT.NS","S","17284","22.549927","0.0205391442818659","17281","1097.900024","1120.449951",2017-04-28,2017-04-25,1120.449951,3
"ASIANPAINT.NS","B","17284","0","0","17284","-1","-1",2017-04-28,2017-04-28,1120.449951,0
"ASIANPAINT.NS","S","17290","12.1500249999999","0.0108438801654246","17284","1120.449951","1132.599976",2017-05-04,2017-04-28,1132.599976,6
"ASIANPAINT.NS","B","17290","0","0","17290","-1","-1",2017-05-04,2017-05-04,1132.599976,0
"ASIANPAINT.NS","S","17291","14.200073","0.0125375889995604","17290","1132.599976","1146.800049",2017-05-05,2017-05-04,1146.800049,1
"ASIANPAINT.NS","B","17291","0","0","17291","-1","-1",2017-05-05,2017-05-05,1146.800049,0
"ASIANPAINT.NS","S","17294","20.549927","0.0179193635524514","17291","1146.800049","1167.349976",2017-05-08,2017-05-05,1167.349976,3
"ASIANPAINT.NS","B","17294","0","0","17294","-1","-1",2017-05-08,2017-05-08,1167.349976,0
"ASIANPAINT.NS","S","17410","48.5500480000001","0.0415899678743815","17294","1167.349976","1215.900024",2017-09-01,2017-05-08,1215.900024,116
"ASIANPAINT.NS","B","17410","0","0","17410","-1","-1",2017-09-01,2017-09-01,1215.900024,0
"ASIANPAINT.NS","S","17420","22.1500249999999","0.0182169788327925","17410","1215.900024","1238.050049",2017-09-11,2017-09-01,1238.050049,10
"ASIANPAINT.NS","B","17445","0","0","17445","-1","-1",2017-10-06,2017-10-06,1157.300049,0
"ASIANPAINT.NS","S","17452","16.9499510000001","0.0146461162035258","17445","1157.300049","1174.25",2017-10-13,2017-10-06,1174.25,7
"ASIANPAINT.NS","B","17452","0","0","17452","-1","-1",2017-10-13,2017-10-13,1174.25,0
"ASIANPAINT.NS","S","17456","22.900024","0.0195018301043219","17452","1174.25","1197.150024",2017-10-17,2017-10-13,1197.150024,4
"ASIANPAINT.NS","B","17456","0","0","17456","-1","-1",2017-10-17,2017-10-17,1197.150024,0
"ASIANPAINT.NS","S","17463","25.75","0.0215094177703496","17456","1197.150024","1222.900024",2017-10-24,2017-10-17,1222.900024,7
"ASIANPAINT.NS","B","17483","0","0","17483","-1","-1",2017-11-13,2017-11-13,1174.949951,0
"SRF.NS","B","17219","0","0","17219","-1","-1",2017-02-22,2017-02-22,1573,0
"SRF.NS","S","17232","15.849976","0.0100762720915448","17219","1573","1588.849976",2017-03-07,2017-02-22,1588.849976,13
"SRF.NS","B","17232","0","0","17232","-1","-1",2017-03-07,2017-03-07,1588.849976,0
"SRF.NS","S","17241","32.5500480000001","0.0204865459242075","17232","1588.849976","1621.400024",2017-03-16,2017-03-07,1621.400024,9
"SRF.NS","B","17241","0","0","17241","-1","-1",2017-03-16,2017-03-16,1621.400024,0
"SRF.NS","S","17259","40.6500249999999","0.0250709414076091","17241","1621.400024","1662.050049",2017-04-03,2017-03-16,1662.050049,18
"SRF.NS","B","17283","0","0","17283","-1","-1",2017-04-27,2017-04-27,1793.949951,0
"SRF.NS","S","17302","47.4000249999999","0.0264221557427384","17283","1793.949951","1841.349976",2017-05-16,2017-04-27,1841.349976,19
"SRF.NS","B","17319","0","0","17319","-1","-1",2017-06-02,2017-06-02,1643.699951,0
"SRF.NS","S","17322","17.450073","0.0106163372392775","17319","1643.699951","1661.150024",2017-06-05,2017-06-02,1661.150024,3
"SRF.NS","B","17322","0","0","17322","-1","-1",2017-06-05,2017-06-05,1661.150024,0
"SRF.NS","S","17325","27.25","0.0164042979901254","17322","1661.150024","1688.400024",2017-06-08,2017-06-05,1688.400024,3
"SRF.NS","B","17325","0","0","17325","-1","-1",2017-06-08,2017-06-08,1688.400024,0
"SRF.NS","S","17448","55.5","0.0328713570309686","17325","1688.400024","1743.900024",2017-10-09,2017-06-08,1743.900024,123
"SRF.NS","B","17449","0","0","17449","-1","-1",2017-10-10,2017-10-10,1718.599976,0
"SRF.NS","S","17451","41.0999750000001","0.0239148001710435","17449","1718.599976","1759.699951",2017-10-12,2017-10-10,1759.699951,2
"SRF.NS","B","17451","0","0","17451","-1","-1",2017-10-12,2017-10-12,1759.699951,0
"SRF.NS","S","17492","20.700073","0.0117634105679417","17451","1759.699951","1780.400024",2017-11-22,2017-10-12,1780.400024,41
"SRF.NS","B","17492","0","0","17492","-1","-1",2017-11-22,2017-11-22,1780.400024,0
"SRF.NS","S","17493","85","0.0477420797877949","17492","1780.400024","1865.400024",2017-11-23,2017-11-22,1865.400024,1
"SRF.NS","B","17493","0","0","17493","-1","-1",2017-11-23,2017-11-23,1865.400024,0
"SRF.NS","S","17518","22","0.0117937170134828","17493","1865.400024","1887.400024",2017-12-18,2017-11-23,1887.400024,25
"SRF.NS","B","17520","0","0","17520","-1","-1",2017-12-20,2017-12-20,1917.050049,0
"SRF.NS","S","17521","29.75","0.0155186350066962","17520","1917.050049","1946.800049",2017-12-21,2017-12-20,1946.800049,1
"SRF.NS","B","17521","0","0","17521","-1","-1",2017-12-21,2017-12-21,1946.800049,0
"SRF.NS","S","17529","34.3999020000001","0.0176699718174294","17521","1946.800049","1981.199951",2017-12-29,2017-12-21,1981.199951,8
"KOTAKBANK.NS","B","17177","0","0","17177","-1","-1",2017-01-11,2017-01-11,728.400024,0
"KOTAKBANK.NS","S","17190","14.9499519999999","0.0205243705483458","17177","728.400024","743.349976",2017-01-24,2017-01-11,743.349976,13
"KOTAKBANK.NS","B","17193","0","0","17193","-1","-1",2017-01-27,2017-01-27,785.049988,0
"KOTAKBANK.NS","S","17210","8.10003600000005","0.0103178601666319","17193","785.049988","793.150024",2017-02-13,2017-01-27,793.150024,17
"KOTAKBANK.NS","B","17241","0","0","17241","-1","-1",2017-03-16,2017-03-16,851.400024,0
"KOTAKBANK.NS","S","17247","10.799988","0.0126849749771677","17241","851.400024","862.200012",2017-03-22,2017-03-16,862.200012,6
"KOTAKBANK.NS","B","17262","0","0","17262","-1","-1",2017-04-06,2017-04-06,894.349976,0
"KOTAKBANK.NS","S","17283","22.3000480000001","0.024934364173338","17262","894.349976","916.650024",2017-04-27,2017-04-06,916.650024,21
"KOTAKBANK.NS","B","17283","0","0","17283","-1","-1",2017-04-27,2017-04-27,916.650024,0
"KOTAKBANK.NS","S","17296","11","0.012000217871592","17283","916.650024","927.650024",2017-05-10,2017-04-27,927.650024,13
"KOTAKBANK.NS","B","17301","0","0","17301","-1","-1",2017-05-15,2017-05-15,973.299988,0
"KOTAKBANK.NS","S","17326","11.799988","0.0121236906868224","17301","973.299988","985.099976",2017-06-09,2017-05-15,985.099976,25
"KOTAKBANK.NS","B","17338","0","0","17338","-1","-1",2017-06-21,2017-06-21,991.950012,0
"KOTAKBANK.NS","S","17375","20.75","0.0209183928111087","17338","991.950012","1012.700012",2017-07-28,2017-06-21,1012.700012,37
"KOTAKBANK.NS","B","17413","0","0","17413","-1","-1",2017-09-04,2017-09-04,978.099976,0
"KOTAKBANK.NS","S","17414","10.3000480000001","0.0105306699240733","17413","978.099976","988.400024",2017-09-05,2017-09-04,988.400024,1
"KOTAKBANK.NS","B","17414","0","0","17414","-1","-1",2017-09-05,2017-09-05,988.400024,0
"KOTAKBANK.NS","S","17417","19.149964","0.0193747101730139","17414","988.400024","1007.549988",2017-09-08,2017-09-05,1007.549988,3
"KOTAKBANK.NS","B","17417","0","0","17417","-1","-1",2017-09-08,2017-09-08,1007.549988,0
"KOTAKBANK.NS","S","17421","14.200012","0.0140936054479909","17417","1007.549988","1021.75",2017-09-12,2017-09-08,1021.75,4
"KOTAKBANK.NS","B","17421","0","0","17421","-1","-1",2017-09-12,2017-09-12,1021.75,0
"KOTAKBANK.NS","S","17428","12.599976","0.0123317602153168","17421","1021.75","1034.349976",2017-09-19,2017-09-12,1034.349976,7
"KOTAKBANK.NS","B","17443","0","0","17443","-1","-1",2017-10-04,2017-10-04,1029.449951,0
"KOTAKBANK.NS","S","17448","20.5","0.0199135470161385","17443","1029.449951","1049.949951",2017-10-09,2017-10-04,1049.949951,5
"KOTAKBANK.NS","B","17448","0","0","17448","-1","-1",2017-10-09,2017-10-09,1049.949951,0
"KOTAKBANK.NS","S","17452","32.4000249999999","0.030858637565668","17448","1049.949951","1082.349976",2017-10-13,2017-10-09,1082.349976,4
"KOTAKBANK.NS","B","17486","0","0","17486","-1","-1",2017-11-16,2017-11-16,1017.450012,0
"KOTAKBANK.NS","S","17490","23.1000369999999","0.0227038544671027","17486","1017.450012","1040.550049",2017-11-20,2017-11-16,1040.550049,4
"KOTAKBANK.NS","B","17490","0","0","17490","-1","-1",2017-11-20,2017-11-20,1040.550049,0
"RELIANCE.NS","B","17196","0","0","17196","-1","-1",2017-01-30,2017-01-30,522.400024,0
"RELIANCE.NS","S","17213","11.349976","0.0217265993081194","17196","522.400024","533.75",2017-02-16,2017-01-30,533.75,17
"RELIANCE.NS","B","17213","0","0","17213","-1","-1",2017-02-16,2017-02-16,533.75,0
"RELIANCE.NS","S","17218","10.349976","0.0193910557377049","17213","533.75","544.099976",2017-02-21,2017-02-16,544.099976,5
"RELIANCE.NS","B","17218","0","0","17218","-1","-1",2017-02-21,2017-02-21,544.099976,0
"RELIANCE.NS","S","17219","59.650024","0.109630631558785","17218","544.099976","603.75",2017-02-22,2017-02-21,603.75,1
"RELIANCE.NS","B","17219","0","0","17219","-1","-1",2017-02-22,2017-02-22,603.75,0
"RELIANCE.NS","S","17224","15.700012","0.0260041606625259","17219","603.75","619.450012",2017-02-27,2017-02-22,619.450012,5
"RELIANCE.NS","B","17224","0","0","17224","-1","-1",2017-02-27,2017-02-27,619.450012,0
"RELIANCE.NS","S","17228","9.82501200000002","0.0158608633621271","17224","619.450012","629.275024",2017-03-03,2017-02-27,629.275024,4
"RELIANCE.NS","B","17261","0","0","17261","-1","-1",2017-04-05,2017-04-05,707.5,0
"RELIANCE.NS","S","17262","11.75","0.0166077738515901","17261","707.5","719.25",2017-04-06,2017-04-05,719.25,1
"RELIANCE.NS","B","17262","0","0","17262","-1","-1",2017-04-06,2017-04-06,719.25,0
"RELIANCE.NS","S","17354","26.325012","0.0366006423357664","17262","719.25","745.575012",2017-07-07,2017-04-06,745.575012,92
"RELIANCE.NS","B","17354","0","0","17354","-1","-1",2017-07-07,2017-07-07,745.575012,0
"RELIANCE.NS","S","17359","9.97497599999997","0.0133789033154989","17354","745.575012","755.549988",2017-07-12,2017-07-07,755.549988,5
"RELIANCE.NS","B","17359","0","0","17359","-1","-1",2017-07-12,2017-07-12,755.549988,0
"RELIANCE.NS","S","17361","11.325012","0.0149890969225983","17359","755.549988","766.875",2017-07-14,2017-07-12,766.875,2
"RELIANCE.NS","B","17361","0","0","17361","-1","-1",2017-07-14,2017-07-14,766.875,0
"RELIANCE.NS","S","17364","9","0.0117359413202934","17361","766.875","775.875",2017-07-17,2017-07-14,775.875,3
"RELIANCE.NS","B","17364","0","0","17364","-1","-1",2017-07-17,2017-07-17,775.875,0
"RELIANCE.NS","S","17368","16.625","0.0214274206541002","17364","775.875","792.5",2017-07-21,2017-07-17,792.5,4
"RELIANCE.NS","B","17400","0","0","17400","-1","-1",2017-08-22,2017-08-22,780.025024,0
"RELIANCE.NS","S","17401","11","0.0141021116778941","17400","780.025024","791.025024",2017-08-23,2017-08-22,791.025024,1
"RELIANCE.NS","B","17401","0","0","17401","-1","-1",2017-08-23,2017-08-23,791.025024,0
"RELIANCE.NS","S","17410","14.024964","0.0177301141866277","17401","791.025024","805.049988",2017-09-01,2017-08-23,805.049988,9
"RELIANCE.NS","B","17413","0","0","17413","-1","-1",2017-09-04,2017-09-04,806.674988,0
"RELIANCE.NS","S","17414","9.625","0.0119316950980015","17413","806.674988","816.299988",2017-09-05,2017-09-04,816.299988,1
"RELIANCE.NS","B","17414","0","0","17414","-1","-1",2017-09-05,2017-09-05,816.299988,0
"RELIANCE.NS","S","17422","32.700012","0.0400588172004236","17414","816.299988","849",2017-09-13,2017-09-05,849,8
"RELIANCE.NS","B","17445","0","0","17445","-1","-1",2017-10-06,2017-10-06,837.049988,0
"RELIANCE.NS","S","17451","35.700012","0.0426497969198944","17445","837.049988","872.75",2017-10-12,2017-10-06,872.75,6
"RELIANCE.NS","B","17451","0","0","17451","-1","-1",2017-10-12,2017-10-12,872.75,0
"RELIANCE.NS","S","17457","41.75","0.0478372959037525","17451","872.75","914.5",2017-10-18,2017-10-12,914.5,6
"RELIANCE.NS","B","17463","0","0","17463","-1","-1",2017-10-24,2017-10-24,934.25,0
"RELIANCE.NS","S","17465","13.150024","0.0140754872892695","17463","934.25","947.400024",2017-10-26,2017-10-24,947.400024,2
"RELIANCE.NS","B","17487","0","0","17487","-1","-1",2017-11-17,2017-11-17,911.900024,0
"RELIANCE.NS","S","17491","20.649964","0.022644986792982","17487","911.900024","932.549988",2017-11-21,2017-11-17,932.549988,4
"RELIANCE.NS","B","17491","0","0","17491","-1","-1",2017-11-21,2017-11-21,932.549988,0
"RELIANCE.NS","S","17493","14.450012","0.0154951607805929","17491","932.549988","947",2017-11-23,2017-11-21,947,2
"RELIANCE.NS","B","17493","0","0","17493","-1","-1",2017-11-23,2017-11-23,947,0
"BAJFINANCE.NS","B","16827","0","0","16827","-1","-1",2016-01-27,2016-01-27,593.695007,0
"BAJFINANCE.NS","S","16832","6.61999500000002","0.0111504980199371","16827","593.695007","600.315002",2016-02-01,2016-01-27,600.315002,5
"BAJFINANCE.NS","B","16832","0","0","16832","-1","-1",2016-02-01,2016-02-01,600.315002,0
"BAJFINANCE.NS","S","16834","37.6599739999999","0.0627336879380534","16832","600.315002","637.974976",2016-02-03,2016-02-01,637.974976,2
"BAJFINANCE.NS","B","16839","0","0","16839","-1","-1",2016-02-08,2016-02-08,666.015015,0
"BAJFINANCE.NS","S","16883","21.4049680000001","0.032138867019387","16839","666.015015","687.419983",2016-03-23,2016-02-08,687.419983,44
"BAJFINANCE.NS","B","16902","0","0","16902","-1","-1",2016-04-11,2016-04-11,719.320007,0
"BAJFINANCE.NS","S","16903","14.229981","0.0197825458231693","16902","719.320007","733.549988",2016-04-12,2016-04-11,733.549988,1
"BAJFINANCE.NS","B","16903","0","0","16903","-1","-1",2016-04-12,2016-04-12,733.549988,0
"BAJFINANCE.NS","S","16904","9.48999000000003","0.0129370733491172","16903","733.549988","743.039978",2016-04-13,2016-04-12,743.039978,1
"BAJFINANCE.NS","B","16904","0","0","16904","-1","-1",2016-04-13,2016-04-13,743.039978,0
"BAJFINANCE.NS","S","16933","23.9750369999999","0.0322661467886724","16904","743.039978","767.015015",2016-05-12,2016-04-13,767.015015,29
"BAJFINANCE.NS","B","16933","0","0","16933","-1","-1",2016-05-12,2016-05-12,767.015015,0
"BAJFINANCE.NS","S","16937","10.0949700000001","0.0131613720756172","16933","767.015015","777.109985",2016-05-16,2016-05-12,777.109985,4
"BAJFINANCE.NS","B","16937","0","0","16937","-1","-1",2016-05-16,2016-05-16,777.109985,0
"BAJFINANCE.NS","S","16954","19.3450319999999","0.0248935573772095","16937","777.109985","796.455017",2016-06-02,2016-05-16,796.455017,17
"BAJFINANCE.NS","B","16975","0","0","16975","-1","-1",2016-06-23,2016-06-23,769.690002,0
"BAJFINANCE.NS","S","16982","29.979981","0.0389507216179222","16975","769.690002","799.669983",2016-06-30,2016-06-23,799.669983,7
"BAJFINANCE.NS","B","16982","0","0","16982","-1","-1",2016-06-30,2016-06-30,799.669983,0
"BAJFINANCE.NS","S","16983","17.049988","0.0213212804812757","16982","799.669983","816.719971",2016-07-01,2016-06-30,816.719971,1
"BAJFINANCE.NS","B","16983","0","0","16983","-1","-1",2016-07-01,2016-07-01,816.719971,0
"BAJFINANCE.NS","S","16993","40.030029","0.0490131629216644","16983","816.719971","856.75",2016-07-11,2016-07-01,856.75,10
"BAJFINANCE.NS","B","17010","0","0","17010","-1","-1",2016-07-28,2016-07-28,1031.680054,0
"BAJFINANCE.NS","S","17014","90.9399410000001","0.0881474257909808","17010","1031.680054","1122.619995",2016-08-01,2016-07-28,1122.619995,4
"BAJFINANCE.NS","B","17014","0","0","17014","-1","-1",2016-08-01,2016-08-01,1122.619995,0
"BAJFINANCE.NS","S","17051","16.709961","0.014884788329465","17014","1122.619995","1139.329956",2016-09-07,2016-08-01,1139.329956,37
"BAJFINANCE.NS","B","17051","0","0","17051","-1","-1",2016-09-07,2016-09-07,1139.329956,0
"BAJFINANCE.NS","S","17052","23.4700929999999","0.0205999086361246","17051","1139.329956","1162.800049",2016-09-08,2016-09-07,1162.800049,1
"BAJFINANCE.NS","B","17052","0","0","17052","-1","-1",2016-09-08,2016-09-08,1162.800049,0
"BAJAJFINSV.NS","B","16828","0","0","16828","-1","-1",2016-01-28,2016-01-28,1874.150024,0
"BAJAJFINSV.NS","S","16836","34.4499519999999","0.0183816405084121","16828","1874.150024","1908.599976",2016-02-05,2016-01-28,1908.599976,8
"BAJAJFINSV.NS","B","16849","0","0","16849","-1","-1",2016-02-18,2016-02-18,1720.949951,0
"BAJAJFINSV.NS","S","16892","25.8000489999999","0.0149917485892069","16849","1720.949951","1746.75",2016-04-01,2016-02-18,1746.75,43
"BAJAJFINSV.NS","B","16895","0","0","16895","-1","-1",2016-04-04,2016-04-04,1751.300049,0
"BAJAJFINSV.NS","S","16902","26.6999510000001","0.0152457889870133","16895","1751.300049","1778",2016-04-11,2016-04-04,1778,7
